load_zone,nsrdb_id,nsrdb_lat,nsrdb_lon,lz_nc_area,roof_covg,roof_area
Hawaii,8428,19.61,-156.06,18609060.419800,,
Hawaii,8427,19.65,-156.06,18604515.436401,,
Hawaii,8426,19.69,-156.06,18599961.493042,,
Hawaii,8425,19.73,-156.06,18595398.591064,,
Hawaii,8424,19.77,-156.06,18590826.733154,,
Hawaii,8423,19.81,-156.06,18586245.920288,,
Hawaii,8422,19.85,-156.06,18581656.154785,,
Hawaii,8249,19.73,-156.14,18593054.718750,,
Hawaii,8340,19.61,-156.10,18607877.703979,,
Hawaii,8339,19.65,-156.10,18603333.603027,,
Hawaii,8338,19.69,-156.10,18598780.543335,,
Hawaii,8337,19.73,-156.10,18594218.526733,,
Hawaii,8336,19.77,-156.10,18589647.554565,,
Hawaii,8335,19.81,-156.10,18585067.629517,,
Hawaii,8334,19.85,-156.10,18580478.752930,,
Kauai,1243,21.89,-159.30,18294414.440430,,
Kauai,1155,21.89,-159.34,18294537.988159,,
Kauai,1239,22.05,-159.30,18274289.950439,,
Kauai,1238,22.09,-159.30,18269236.818848,,
Kauai,1326,22.09,-159.26,18269129.170044,,
Kauai,1327,22.05,-159.26,18274182.210693,,
Kauai,1156,21.85,-159.34,18299547.195679,,
Kauai,1068,21.85,-159.38,18299686.304077,,
Kauai,1067,21.89,-159.38,18294676.980103,,
Kauai,1066,21.93,-159.38,18289658.846680,,
Kauai,1065,21.97,-159.38,18284631.905396,,
Kauai,1064,22.01,-159.38,18279596.158325,,
Kauai,1063,22.05,-159.38,18274551.607422,,
Kauai,1062,22.09,-159.38,18269498.254883,,
Kauai,1150,22.09,-159.34,18269359.846924,,
Kauai,1151,22.05,-159.34,18274413.082520,,
Kauai,980,21.85,-159.42,18299840.870544,,
Kauai,979,21.89,-159.42,18294831.417419,,
Kauai,978,21.93,-159.42,18289813.154297,,
Kauai,977,21.97,-159.42,18284786.083130,,
Kauai,976,22.01,-159.42,18279750.206421,,
Kauai,975,22.05,-159.42,18274705.525391,,
Kauai,974,22.09,-159.42,18269652.042603,,
Kauai,981,21.81,-159.42,18304841.511963,,
Kauai,8,22.01,-159.86,18282461.713013,,
Kauai,96,22.01,-159.82,18282138.154907,,
Kauai,97,21.97,-159.82,18287176.045044,,
Kauai,184,22.01,-159.78,18281830.011047,,
Kauai,185,21.97,-159.78,18286867.641357,,
Kauai,272,22.01,-159.74,18281537.280334,,
Kauai,273,21.97,-159.74,18286574.663696,,
Kauai,360,22.01,-159.70,18281259.961731,,
Kauai,361,21.97,-159.70,18286297.111328,,
Kauai,448,22.01,-159.66,18280998.054382,,
Kauai,449,21.97,-159.66,18286034.983276,,
Kauai,536,22.01,-159.62,18280751.557739,,
Kauai,537,21.97,-159.62,18285788.278625,,
Kauai,98,21.93,-159.82,18292205.126648,,
Kauai,186,21.93,-159.78,18291896.463440,,
Kauai,274,21.93,-159.74,18291603.239441,,
Kauai,362,21.93,-159.70,18291325.453430,,
Kauai,450,21.93,-159.66,18291063.104858,,
Kauai,540,21.85,-159.62,18300845.592285,,
Kauai,539,21.89,-159.62,18295835.297913,,
Kauai,538,21.93,-159.62,18290816.192871,,
Kauai,627,21.89,-159.58,18295603.627197,,
Kauai,715,21.89,-159.54,18295387.404358,,
Kauai,714,21.93,-159.54,18290368.674866,,
Kauai,626,21.93,-159.58,18290584.716370,,
Kauai,713,21.97,-159.54,18285341.137024,,
Kauai,625,21.97,-159.58,18285556.996826,,
Kauai,801,21.97,-159.50,18285140.698608,,
Kauai,802,21.93,-159.50,18290168.067871,,
Kauai,803,21.89,-159.50,18295186.628967,,
Kauai,800,22.01,-159.50,18280104.522949,,
Kauai,805,21.81,-159.50,18305197.318481,,
Kauai,804,21.85,-159.50,18300196.379700,,
Kauai,716,21.85,-159.54,18300397.323547,,
Kauai,628,21.85,-159.58,18300613.727478,,
Kauai,893,21.81,-159.46,18305011.679321,,
Kauai,892,21.85,-159.46,18300010.895630,,
Kauai,891,21.89,-159.46,18295001.300049,,
Kauai,890,21.93,-159.46,18289982.894409,,
Kauai,889,21.97,-159.46,18284955.680908,,
Kauai,887,22.05,-159.46,18274874.837341,,
Kauai,888,22.01,-159.46,18279919.661133,,
Kauai,886,22.09,-159.46,18269821.211121,,
Kauai,275,21.89,-159.74,18296623.005371,,
Kauai,363,21.89,-159.70,18296344.986267,,
Kauai,452,21.85,-159.66,18301092.918823,,
Kauai,451,21.89,-159.66,18296082.417358,,
Kauai,1236,22.17,-159.30,18259104.159058,,
Kauai,1237,22.13,-159.30,18264174.887817,,
Kauai,1325,22.13,-159.26,18264067.330444,,
Kauai,1324,22.17,-159.26,18258996.692993,,
Kauai,1234,22.25,-159.30,18248936.316895,,
Kauai,1235,22.21,-159.30,18254024.634766,,
Kauai,1323,22.21,-159.26,18253917.260132,,
Kauai,1061,22.13,-159.38,18264436.102173,,
Kauai,1060,22.17,-159.38,18259365.151733,,
Kauai,1148,22.17,-159.34,18259226.978760,,
Kauai,1149,22.13,-159.34,18264297.811646,,
Kauai,1057,22.29,-159.38,18244099.533081,,
Kauai,1059,22.21,-159.38,18254285.405518,,
Kauai,1058,22.25,-159.38,18249196.865112,,
Kauai,1147,22.21,-159.34,18254147.349731,,
Kauai,1145,22.29,-159.34,18243961.712891,,
Kauai,1146,22.25,-159.34,18249058.927246,,
Kauai,881,22.29,-159.46,18244421.118042,,
Kauai,883,22.21,-159.46,18254607.539917,,
Kauai,882,22.25,-159.46,18249518.725220,,
Kauai,971,22.21,-159.42,18254438.801880,,
Kauai,969,22.29,-159.42,18244252.667725,,
Kauai,970,22.25,-159.42,18249350.130981,,
Kauai,885,22.13,-159.46,18264758.785034,,
Kauai,884,22.17,-159.46,18259687.560669,,
Kauai,972,22.17,-159.42,18259518.678711,,
Kauai,973,22.13,-159.42,18264589.759888,,
Kauai,706,22.25,-159.54,18249901.900818,,
Kauai,705,22.29,-159.54,18244803.966553,,
Kauai,707,22.21,-159.54,18254991.042603,,
Kauai,795,22.21,-159.50,18254791.619995,,
Kauai,794,22.25,-159.50,18249702.648254,,
Kauai,793,22.29,-159.50,18244604.884094,,
Kauai,708,22.17,-159.54,18260071.389771,,
Kauai,709,22.13,-159.54,18265142.940430,,
Kauai,796,22.17,-159.50,18259871.797424,,
Kauai,797,22.13,-159.50,18264943.178223,,
Kauai,798,22.09,-159.50,18270005.760986,,
Kauai,799,22.05,-159.50,18275059.543152,,
Kauai,359,22.05,-159.70,18276214.006653,,
Kauai,358,22.09,-159.70,18271159.248230,,
Kauai,447,22.05,-159.66,18275952.320435,,
Kauai,446,22.09,-159.66,18270897.783264,,
Kauai,534,22.09,-159.62,18270651.702759,,
Kauai,535,22.05,-159.62,18275706.031738,,
Kauai,623,22.05,-159.58,18275475.139648,,
Kauai,622,22.09,-159.58,18270421.006104,,
Kauai,624,22.01,-159.58,18280520.470642,,
Kauai,710,22.09,-159.54,18270205.692200,,
Kauai,711,22.05,-159.54,18275259.643799,,
Kauai,712,22.01,-159.54,18280304.792603,,
Kauai,1328,22.01,-159.26,18279226.449219,,
Kauai,1152,22.01,-159.34,18279457.516357,,
Kauai,1153,21.97,-159.34,18284493.146606,,
Kauai,1154,21.93,-159.34,18289519.971191,,
Kauai,1240,22.01,-159.30,18279334.280151,,
Kauai,1242,21.93,-159.30,18289396.527222,,
Kauai,1241,21.97,-159.30,18284369.806641,,
Kauai,1329,21.97,-159.26,18284261.884888,,
Kauai,533,22.13,-159.62,18265588.572815,,
Kauai,532,22.17,-159.62,18260516.643860,,
Kauai,620,22.17,-159.58,18260286.338440,,
Kauai,621,22.13,-159.58,18265358.071594,,
Kauai,530,22.25,-159.62,18250346.396973,,
Kauai,529,22.29,-159.62,18245248.083069,,
Kauai,531,22.21,-159.62,18255435.918030,,
Kauai,617,22.29,-159.58,18245018.365845,,
Kauai,619,22.21,-159.58,18255205.808350,,
Kauai,618,22.25,-159.58,18250116.483643,,
Kauai,355,22.21,-159.70,18255942.171753,,
Kauai,443,22.21,-159.66,18255681.372131,,
Kauai,442,22.25,-159.66,18250591.641968,,
Kauai,357,22.13,-159.70,18266095.688110,,
Kauai,356,22.17,-159.70,18261023.328613,,
Kauai,444,22.17,-159.66,18260762.307251,,
Kauai,445,22.13,-159.66,18265834.444885,,
Kauai,180,22.17,-159.78,18261591.450073,,
Kauai,181,22.13,-159.78,18266664.292542,,
Kauai,268,22.17,-159.74,18261299.709473,,
Kauai,269,22.13,-159.74,18266372.303772,,
Kauai,179,22.21,-159.78,18256509.809875,,
Kauai,267,22.21,-159.74,18256218.317139,,
Kauai,182,22.09,-159.78,18271728.334717,,
Kauai,183,22.05,-159.78,18276783.575012,,
Kauai,271,22.05,-159.74,18276491.091248,,
Kauai,270,22.09,-159.74,18271436.098389,,
Kauai,93,22.13,-159.82,18266971.655273,,
Kauai,6,22.09,-159.86,18272358.969482,,
Kauai,7,22.05,-159.86,18277414.743530,,
Kauai,94,22.09,-159.82,18272035.958130,,
Kauai,95,22.05,-159.82,18277091.458740,,
Lanai,6903,20.77,-156.74,18456126.909912,,
Lanai,6902,20.81,-156.74,18451336.737793,,
Lanai,6901,20.85,-156.74,18446537.679199,,
Lanai,6816,20.73,-156.78,18460021.259766,,
Lanai,6815,20.77,-156.78,18455240.678101,,
Lanai,6814,20.81,-156.78,18450451.208984,,
Lanai,6813,20.85,-156.78,18445652.853882,,
Lanai,6812,20.89,-156.78,18440845.615112,,
Lanai,6640,20.73,-156.86,18458295.057495,,
Lanai,6639,20.77,-156.86,18453515.842163,,
Lanai,6638,20.81,-156.86,18448727.740967,,
Lanai,6637,20.85,-156.86,18443930.755737,,
Lanai,6636,20.89,-156.86,18439124.888794,,
Lanai,6635,20.93,-156.86,18434310.141357,,
Lanai,6634,20.97,-156.86,18429486.516113,,
Lanai,6641,20.69,-156.86,18463065.385132,,
Lanai,6728,20.73,-156.82,18459150.215332,,
Lanai,6727,20.77,-156.82,18454370.323242,,
Lanai,6726,20.81,-156.82,18449581.544189,,
Lanai,6725,20.85,-156.82,18444783.880615,,
Lanai,6724,20.89,-156.82,18439977.333862,,
Lanai,6723,20.93,-156.82,18435161.906250,,
Lanai,6288,20.73,-157.02,18455033.240234,,
Lanai,6287,20.77,-157.02,18450256.605957,,
Lanai,6286,20.81,-157.02,18445471.089111,,
Lanai,6285,20.85,-157.02,18440676.691650,,
Lanai,6284,20.89,-157.02,18435873.415894,,
Lanai,6283,20.93,-157.02,18431061.263428,,
Lanai,6282,20.97,-157.02,18426240.235962,,
Lanai,6289,20.69,-157.02,18459800.989990,,
Lanai,6376,20.73,-156.98,18455824.877930,,
Lanai,6375,20.77,-156.98,18451047.616943,,
Lanai,6374,20.81,-156.98,18446261.473145,,
Lanai,6373,20.85,-156.98,18441466.447876,,
Lanai,6372,20.89,-156.98,18436662.543213,,
Lanai,6371,20.93,-156.98,18431849.760864,,
Lanai,6370,20.97,-156.98,18427028.102905,,
Lanai,6377,20.69,-156.98,18460593.253174,,
Lanai,6464,20.73,-156.94,18456632.391357,,
Lanai,6463,20.77,-156.94,18451854.491943,,
Lanai,6462,20.81,-156.94,18447067.708252,,
Lanai,6461,20.85,-156.94,18442272.042480,,
Lanai,6460,20.89,-156.94,18437467.496094,,
Lanai,6459,20.93,-156.94,18432654.071533,,
Lanai,6458,20.97,-156.94,18427831.770386,,
Lanai,6465,20.69,-156.94,18461401.404907,,
Lanai,6552,20.73,-156.90,18457455.783936,,
Lanai,6551,20.77,-156.90,18452677.232910,,
Lanai,6550,20.81,-156.90,18447889.796631,,
Lanai,6549,20.85,-156.90,18443093.477295,,
Lanai,6548,20.89,-156.90,18438288.277100,,
Lanai,6547,20.93,-156.90,18433474.197266,,
Lanai,6546,20.97,-156.90,18428651.240356,,
Lanai,6553,20.69,-156.90,18462225.448120,,
Lanai,6109,20.85,-157.10,18439144.684570,,
Lanai,6108,20.89,-157.10,18434342.628418,,
Lanai,6107,20.93,-157.10,18429531.696899,,
Lanai,6106,20.97,-157.10,18424711.892456,,
Lanai,6198,20.81,-157.06,18444696.553589,,
Lanai,6197,20.85,-157.06,18439902.771484,,
Lanai,6196,20.89,-157.06,18435100.111816,,
Lanai,6195,20.93,-157.06,18430288.576294,,
Lanai,6194,20.97,-157.06,18425468.166504,,
Lanai,6199,20.77,-157.06,18449481.455444,,
Maui,8663,20.77,-155.94,18477190.415283,,
Maui,8662,20.81,-155.94,18472383.521851,,
Maui,8661,20.85,-155.94,18467567.720581,,
Maui,8660,20.89,-155.94,18462743.011963,,
Maui,8576,20.73,-155.98,18480783.011719,,
Maui,8575,20.77,-155.98,18475985.984619,,
Maui,8574,20.81,-155.98,18471180.048218,,
Maui,8573,20.85,-155.98,18466365.204468,,
Maui,8572,20.89,-155.98,18461541.455688,,
Maui,8579,20.61,-155.98,18495120.617798,,
Maui,8578,20.65,-155.98,18490350.330078,,
Maui,8577,20.69,-155.98,18485571.127563,,
Maui,8488,20.73,-156.02,18479593.581299,,
Maui,8487,20.77,-156.02,18474797.496826,,
Maui,8486,20.81,-156.02,18469992.504639,,
Maui,8485,20.85,-156.02,18465178.606445,,
Maui,8491,20.61,-156.02,18493928.366577,,
Maui,8490,20.65,-156.02,18489159.018066,,
Maui,8489,20.69,-156.02,18484380.755615,,
Maui,8666,20.65,-155.94,18491557.623901,,
Maui,8665,20.69,-155.94,18486777.468018,,
Maui,8664,20.73,-155.94,18481988.397827,,
Maui,8047,20.77,-156.22,18469094.074829,,
Maui,8046,20.81,-156.22,18464293.611694,,
Maui,8045,20.85,-156.22,18459484.248779,,
Maui,8044,20.89,-156.22,18454665.987549,,
Maui,8043,20.93,-156.22,18449838.830078,,
Maui,8042,20.97,-156.22,18445002.778320,,
Maui,8041,21.01,-156.22,18440157.834595,,
Maui,8135,20.77,-156.18,18470202.902710,,
Maui,8134,20.81,-156.18,18465401.559570,,
Maui,8133,20.85,-156.18,18460591.314575,,
Maui,8132,20.89,-156.18,18455772.170776,,
Maui,8131,20.93,-156.18,18450944.129395,,
Maui,8130,20.97,-156.18,18446107.192871,,
Maui,8140,20.57,-156.18,18494076.032104,,
Maui,8139,20.61,-156.18,18489319.224365,,
Maui,8138,20.65,-156.18,18484553.505737,,
Maui,8137,20.69,-156.18,18479778.877686,,
Maui,8136,20.73,-156.18,18474995.342773,,
Maui,8400,20.73,-156.06,18478420.103027,,
Maui,8399,20.77,-156.06,18473624.948730,,
Maui,8398,20.81,-156.06,18468820.887939,,
Maui,8397,20.85,-156.06,18464007.922119,,
Maui,8396,20.89,-156.06,18459186.053467,,
Maui,8403,20.61,-156.06,18492752.105103,,
Maui,8402,20.65,-156.06,18487983.683105,,
Maui,8401,20.69,-156.06,18483206.348511,,
Maui,8221,20.85,-156.14,18461714.279907,,
Maui,8220,20.89,-156.14,18456894.240601,,
Maui,8219,20.93,-156.14,18452065.302490,,
Maui,8228,20.57,-156.14,18495205.232910,,
Maui,8227,20.61,-156.14,18490447.537842,,
Maui,8226,20.65,-156.14,18485680.930420,,
Maui,8225,20.69,-156.14,18480905.413330,,
Maui,8224,20.73,-156.14,18476120.987427,,
Maui,8223,20.77,-156.14,18471327.655396,,
Maui,8222,20.81,-156.14,18466525.418823,,
Maui,8310,20.81,-156.10,18467665.193970,,
Maui,8309,20.85,-156.10,18462853.147827,,
Maui,8308,20.89,-156.10,18458032.200073,,
Maui,8307,20.93,-156.10,18453202.352783,,
Maui,8316,20.57,-156.10,18496350.425049,,
Maui,8315,20.61,-156.10,18491591.830200,,
Maui,8314,20.65,-156.10,18486824.321777,,
Maui,8313,20.69,-156.10,18482047.902100,,
Maui,8312,20.73,-156.10,18477262.572876,,
Maui,8311,20.77,-156.10,18472468.336182,,
Maui,7248,21.05,-156.58,18426092.257324,,
Maui,7247,21.09,-156.58,18421236.953857,,
Maui,7255,20.77,-156.58,18459830.663208,,
Maui,7254,20.81,-156.58,18455037.552979,,
Maui,7253,20.85,-156.58,18450235.552002,,
Maui,7252,20.89,-156.58,18445424.662354,,
Maui,7251,20.93,-156.58,18440604.886108,,
Maui,7250,20.97,-156.58,18435776.225342,,
Maui,7249,21.01,-156.58,18430938.681763,,
Maui,7256,20.73,-156.58,18464614.881470,,
Maui,7347,20.61,-156.54,18479882.875977,,
Maui,7346,20.65,-156.54,18475124.584839,,
Maui,7345,20.69,-156.54,18470357.394165,,
Maui,7344,20.73,-156.54,18465581.306152,,
Maui,8052,20.57,-156.22,18492962.819458,,
Maui,8051,20.61,-156.22,18488206.885986,,
Maui,8050,20.65,-156.22,18483442.043457,,
Maui,8049,20.69,-156.22,18478668.292480,,
Maui,8048,20.73,-156.22,18473885.635498,,
Maui,7965,20.53,-156.26,18496611.751465,,
Maui,7957,20.85,-156.26,18458393.078369,,
Maui,7956,20.89,-156.26,18453575.687134,,
Maui,7955,20.93,-156.26,18448749.400757,,
Maui,7954,20.97,-156.26,18443914.221436,,
Maui,7953,21.01,-156.26,18439070.150757,,
Maui,7964,20.57,-156.26,18491865.591064,,
Maui,7963,20.61,-156.26,18487110.520020,,
Maui,7962,20.65,-156.26,18482346.540161,,
Maui,7961,20.69,-156.26,18477573.653564,,
Maui,7960,20.73,-156.26,18472791.861938,,
Maui,7959,20.77,-156.26,18468001.167847,,
Maui,7958,20.81,-156.26,18463201.572510,,
Maui,7424,21.05,-156.50,18428028.613037,,
Maui,7431,20.77,-156.50,18461777.877197,,
Maui,7430,20.81,-156.50,18456983.221436,,
Maui,7429,20.85,-156.50,18452179.673584,,
Maui,7428,20.89,-156.50,18447367.234741,,
Maui,7427,20.93,-156.50,18442545.907349,,
Maui,7426,20.97,-156.50,18437715.693481,,
Maui,7425,21.01,-156.50,18432876.594727,,
Maui,7436,20.57,-156.50,18485617.699707,,
Maui,7435,20.61,-156.50,18480867.535645,,
Maui,7434,20.65,-156.50,18476108.469360,,
Maui,7433,20.69,-156.50,18471340.502808,,
Maui,7432,20.73,-156.50,18466563.638428,,
Maui,6985,21.01,-156.70,18428150.419556,,
Maui,6984,21.05,-156.70,18423306.235352,,
Maui,6990,20.81,-156.70,18452238.133545,,
Maui,6989,20.85,-156.70,18447438.358398,,
Maui,6988,20.89,-156.70,18442629.697388,,
Maui,6987,20.93,-156.70,18437812.152466,,
Maui,6986,20.97,-156.70,18432985.726074,,
Maui,7869,20.85,-156.30,18457317.800171,,
Maui,7868,20.89,-156.30,18452501.266235,,
Maui,7867,20.93,-156.30,18447675.838379,,
Maui,7866,20.97,-156.30,18442841.518188,,
Maui,7865,21.01,-156.30,18437998.308350,,
Maui,7876,20.57,-156.30,18490784.343506,,
Maui,7875,20.61,-156.30,18486030.121826,,
Maui,7874,20.65,-156.30,18481266.992554,,
Maui,7873,20.69,-156.30,18476494.957275,,
Maui,7872,20.73,-156.30,18471714.018921,,
Maui,7871,20.77,-156.30,18466924.178589,,
Maui,7870,20.81,-156.30,18462125.438232,,
Maui,7783,20.77,-156.34,18465863.103394,,
Maui,7782,20.81,-156.34,18461065.205322,,
Maui,7781,20.85,-156.34,18456258.410767,,
Maui,7780,20.89,-156.34,18451442.721191,,
Maui,7779,20.93,-156.34,18446618.138794,,
Maui,7778,20.97,-156.34,18441784.665649,,
Maui,7777,21.01,-156.34,18436942.303467,,
Maui,7789,20.53,-156.34,18494463.550171,,
Maui,7788,20.57,-156.34,18489719.073486,,
Maui,7787,20.61,-156.34,18484965.688599,,
Maui,7786,20.65,-156.34,18480203.397095,,
Maui,7785,20.69,-156.34,18475432.200928,,
Maui,7784,20.73,-156.34,18470652.102661,,
Maui,7877,20.53,-156.30,18495529.655884,,
Maui,7694,20.81,-156.38,18460020.870728,,
Maui,7693,20.85,-156.38,18455214.906616,,
Maui,7692,20.89,-156.38,18450400.048828,,
Maui,7691,20.93,-156.38,18445576.299561,,
Maui,7690,20.97,-156.38,18440743.660034,,
Maui,7689,21.01,-156.38,18435902.132690,,
Maui,7701,20.53,-156.38,18493413.431152,,
Maui,7700,20.57,-156.38,18488669.777466,,
Maui,7699,20.61,-156.38,18483917.216431,,
Maui,7698,20.65,-156.38,18479155.750366,,
Maui,7697,20.69,-156.38,18474385.380615,,
Maui,7696,20.73,-156.38,18469606.109497,,
Maui,7695,20.77,-156.38,18464817.938843,,
Maui,7519,20.77,-156.46,18462775.329102,,
Maui,7518,20.81,-156.46,18457979.881836,,
Maui,7517,20.85,-156.46,18453175.541382,,
Maui,7516,20.89,-156.46,18448362.308838,,
Maui,7515,20.93,-156.46,18443540.187134,,
Maui,7514,20.97,-156.46,18438709.177246,,
Maui,7513,21.01,-156.46,18433869.281616,,
Maui,7525,20.53,-156.46,18491361.139160,,
Maui,7524,20.57,-156.46,18486619.093872,,
Maui,7523,20.61,-156.46,18481868.143433,,
Maui,7522,20.65,-156.46,18477108.289795,,
Maui,7521,20.69,-156.46,18472339.534912,,
Maui,7520,20.73,-156.46,18467561.880859,,
Maui,7605,20.85,-156.42,18454187.284668,,
Maui,7604,20.89,-156.42,18449373.245972,,
Maui,7603,20.93,-156.42,18444550.316406,,
Maui,7602,20.97,-156.42,18439718.498413,,
Maui,7612,20.57,-156.42,18487636.451904,,
Maui,7611,20.61,-156.42,18482884.702637,,
Maui,7610,20.65,-156.42,18478124.048950,,
Maui,7609,20.69,-156.42,18473354.493286,,
Maui,7608,20.73,-156.42,18468576.036865,,
Maui,7607,20.77,-156.42,18463788.681885,,
Maui,7606,20.81,-156.42,18458992.430664,,
Maui,7613,20.53,-156.42,18492379.295288,,
Maui,7072,21.05,-156.66,18424219.111450,,
Maui,7071,21.09,-156.66,18419365.316406,,
Maui,7079,20.77,-156.66,18457947.015869,,
Maui,7078,20.81,-156.66,18453155.399658,,
Maui,7077,20.85,-156.66,18448354.895020,,
Maui,7076,20.89,-156.66,18443545.504028,,
Maui,7075,20.93,-156.66,18438727.228027,,
Maui,7074,20.97,-156.66,18433900.069458,,
Maui,7073,21.01,-156.66,18429064.030029,,
Maui,7336,21.05,-156.54,18427052.532349,,
Maui,7335,21.09,-156.54,18422196.455811,,
Maui,7343,20.77,-156.54,18460796.323120,,
Maui,7342,20.81,-156.54,18456002.446289,,
Maui,7341,20.85,-156.54,18451199.678101,,
Maui,7340,20.89,-156.54,18446388.020142,,
Maui,7339,20.93,-156.54,18441567.475098,,
Maui,7338,20.97,-156.54,18436738.043823,,
Maui,7337,21.01,-156.54,18431899.729126,,
Maui,7160,21.05,-156.62,18425147.784668,,
Maui,7159,21.09,-156.62,18420293.241821,,
Maui,7167,20.77,-156.62,18458880.895142,,
Maui,7166,20.81,-156.62,18454088.538330,,
Maui,7165,20.85,-156.62,18449287.291748,,
Maui,7164,20.89,-156.62,18444477.157959,,
Maui,7163,20.93,-156.62,18439658.138306,,
Maui,7162,20.97,-156.62,18434830.234863,,
Maui,7161,21.01,-156.62,18429993.449585,,
Maui,6897,21.01,-156.74,18427252.615845,,
Maui,6901,20.85,-156.74,18446537.679199,,
Maui,6900,20.89,-156.74,18441729.735474,,
Maui,6899,20.93,-156.74,18436912.909058,,
Maui,6898,20.97,-156.74,18432087.201660,,
Lanai,6984,21.05,-156.70,18423306.235352,,
Lanai,6983,21.09,-156.70,18418453.175049,,
Lanai,6982,21.13,-156.70,18413591.240479,,
Lanai,6981,21.17,-156.70,18408720.433960,,
Lanai,6980,21.21,-156.70,18403840.757202,,
Lanai,7071,21.09,-156.66,18419365.316406,,
Lanai,7070,21.13,-156.66,18414502.646118,,
Lanai,7069,21.17,-156.66,18409631.103027,,
Lanai,7068,21.21,-156.66,18404750.688477,,
Lanai,6896,21.05,-156.74,18422409.152466,,
Lanai,6895,21.09,-156.74,18417556.814209,,
Lanai,6894,21.13,-156.74,18412695.602783,,
Lanai,6893,21.17,-156.74,18407825.520142,,
Lanai,6892,21.21,-156.74,18402946.568481,,
Lanai,6891,21.25,-156.74,18398058.749512,,
Lanai,6809,21.01,-156.78,18426370.615356,,
Lanai,6808,21.05,-156.78,18421527.860474,,
Lanai,6807,21.09,-156.78,18416676.231567,,
Lanai,6806,21.13,-156.78,18411815.730591,,
Lanai,6805,21.17,-156.78,18406946.359131,,
Lanai,6804,21.21,-156.78,18402068.119263,,
Lanai,6803,21.25,-156.78,18397181.013184,,
Lanai,6633,21.01,-156.86,18424654.014282,,
Lanai,6632,21.05,-156.86,18419812.638184,,
Lanai,6631,21.09,-156.86,18414962.389648,,
Lanai,6630,21.13,-156.86,18410103.270874,,
Lanai,6629,21.17,-156.86,18405235.283325,,
Lanai,6628,21.21,-156.86,18400358.429321,,
Lanai,6627,21.25,-156.86,18395472.710571,,
Lanai,6721,21.01,-156.82,18425504.415771,,
Lanai,6720,21.05,-156.82,18420662.356934,,
Lanai,6719,21.09,-156.82,18415811.424316,,
Lanai,6718,21.13,-156.82,18410951.620728,,
Lanai,6717,21.17,-156.82,18406082.947632,,
Lanai,6716,21.21,-156.82,18401205.407227,,
Lanai,6715,21.25,-156.82,18396319.001465,,
Lanai,5928,21.05,-157.18,18413582.848633,,
Lanai,5927,21.09,-157.18,18408737.612305,,
Lanai,5926,21.13,-157.18,18403883.512451,,
Lanai,5925,21.17,-157.18,18399020.550049,,
Lanai,5924,21.21,-157.18,18394148.727661,,
Lanai,5923,21.25,-157.18,18389268.046997,,
Lanai,5922,21.29,-157.18,18384378.509888,,
Lanai,6016,21.05,-157.14,18414306.377319,,
Lanai,6015,21.09,-157.14,18409460.559082,,
Lanai,6014,21.13,-157.14,18404605.876465,,
Lanai,6013,21.17,-157.14,18399742.330688,,
Lanai,6012,21.21,-157.14,18394869.923950,,
Lanai,6011,21.25,-157.14,18389988.658203,,
Lanai,6281,21.01,-157.02,18421410.335571,,
Lanai,6280,21.05,-157.02,18416571.564087,,
Lanai,6279,21.09,-157.02,18411723.923828,,
Lanai,6278,21.13,-157.02,18406867.416138,,
Lanai,6277,21.17,-157.02,18402002.043213,,
Lanai,6276,21.21,-157.02,18397127.807129,,
Lanai,6275,21.25,-157.02,18392244.709961,,
Lanai,6362,21.29,-156.98,18388135.547363,,
Lanai,6369,21.01,-156.98,18422197.571289,,
Lanai,6368,21.05,-156.98,18417358.167847,,
Lanai,6367,21.09,-156.98,18412509.894531,,
Lanai,6366,21.13,-156.98,18407652.753174,,
Lanai,6365,21.17,-156.98,18402786.745972,,
Lanai,6364,21.21,-156.98,18397911.874634,,
Lanai,6363,21.25,-156.98,18393028.140991,,
Lanai,6450,21.29,-156.94,18388934.039917,,
Lanai,6457,21.01,-156.94,18423000.594727,,
Lanai,6456,21.05,-156.94,18418160.546265,,
Lanai,6455,21.09,-156.94,18413311.627319,,
Lanai,6454,21.13,-156.94,18408453.839844,,
Lanai,6453,21.17,-156.94,18403587.184937,,
Lanai,6452,21.21,-156.94,18398711.665771,,
Lanai,6451,21.25,-156.94,18393827.282959,,
Lanai,6545,21.01,-156.90,18423819.408081,,
Lanai,6544,21.05,-156.90,18418978.702393,,
Lanai,6543,21.09,-156.90,18414129.125000,,
Lanai,6542,21.13,-156.90,18409270.677979,,
Lanai,6541,21.17,-156.90,18404403.363403,,
Lanai,6540,21.21,-156.90,18399527.182983,,
Lanai,6539,21.25,-156.90,18394642.138916,,
Lanai,6102,21.13,-157.10,18405343.980103,,
Lanai,6101,21.17,-157.10,18400479.838135,,
Lanai,6100,21.21,-157.10,18395606.834351,,
Lanai,6099,21.25,-157.10,18390724.970825,,
Lanai,6104,21.05,-157.10,18415045.671265,,
Lanai,6103,21.09,-157.10,18410199.258667,,
Lanai,6191,21.09,-157.06,18410953.712280,,
Lanai,6190,21.13,-157.06,18406097.825928,,
Lanai,6189,21.17,-157.06,18401233.074829,,
Lanai,6188,21.21,-157.06,18396359.461426,,
Lanai,6187,21.25,-157.06,18391476.987427,,
Lanai,6192,21.05,-157.06,18415800.732666,,
