I,J,LAT,LON
54,45,18.9588,-155.9155
55,45,18.9588,-155.9059
56,45,18.9588,-155.8963
57,45,18.9588,-155.8867
58,45,18.9588,-155.8771
59,45,18.9588,-155.8675
60,45,18.9588,-155.8579
61,45,18.9588,-155.8483
62,45,18.9588,-155.8387
63,45,18.9588,-155.8291
64,45,18.9588,-155.8195
65,45,18.9588,-155.8099
66,45,18.9588,-155.8002
67,45,18.9588,-155.7906
68,45,18.9588,-155.781
69,45,18.9588,-155.7714
70,45,18.9588,-155.7618
71,45,18.9588,-155.7522
72,45,18.9588,-155.7426
73,45,18.9588,-155.733
74,45,18.9588,-155.7234
75,45,18.9588,-155.7138
76,45,18.9588,-155.7042
77,45,18.9588,-155.6946
78,45,18.9588,-155.685
79,45,18.9588,-155.6754
80,45,18.9588,-155.6658
81,45,18.9588,-155.6561
82,45,18.9588,-155.6465
83,45,18.9588,-155.6369
84,45,18.9588,-155.6273
85,45,18.9588,-155.6177
86,45,18.9588,-155.6081
87,45,18.9588,-155.5985
88,45,18.9588,-155.5889
89,45,18.9588,-155.5793
90,45,18.9588,-155.5697
91,45,18.9588,-155.5601
92,45,18.9588,-155.5505
93,45,18.9588,-155.5409
94,45,18.9588,-155.5313
95,45,18.9588,-155.5217
96,45,18.9588,-155.5121
97,45,18.9588,-155.5024
98,45,18.9588,-155.4928
99,45,18.9588,-155.4832
100,45,18.9588,-155.4736
101,45,18.9588,-155.464
102,45,18.9588,-155.4544
103,45,18.9588,-155.4448
104,45,18.9588,-155.4352
105,45,18.9588,-155.4256
106,45,18.9588,-155.416
107,45,18.9588,-155.4064
108,45,18.9588,-155.3968
109,45,18.9588,-155.3872
110,45,18.9588,-155.3776
111,45,18.9588,-155.368
112,45,18.9588,-155.3584
113,45,18.9588,-155.3487
114,45,18.9588,-155.3391
115,45,18.9588,-155.3295
116,45,18.9588,-155.3199
117,45,18.9588,-155.3103
118,45,18.9588,-155.3007
119,45,18.9588,-155.2911
120,45,18.9588,-155.2815
121,45,18.9588,-155.2719
122,45,18.9588,-155.2623
123,45,18.9588,-155.2527
124,45,18.9588,-155.2431
125,45,18.9588,-155.2335
126,45,18.9588,-155.2239
127,45,18.9588,-155.2142
128,45,18.9588,-155.2046
129,45,18.9588,-155.195
130,45,18.9588,-155.1854
131,45,18.9588,-155.1758
132,45,18.9588,-155.1662
133,45,18.9588,-155.1566
134,45,18.9588,-155.147
135,45,18.9588,-155.1374
136,45,18.9588,-155.1278
137,45,18.9588,-155.1182
138,45,18.9588,-155.1086
139,45,18.9588,-155.099
140,45,18.9588,-155.0894
141,45,18.9588,-155.0798
142,45,18.9588,-155.0701
143,45,18.9588,-155.0605
144,45,18.9588,-155.0509
145,45,18.9588,-155.0413
146,45,18.9588,-155.0317
147,45,18.9588,-155.0221
148,45,18.9588,-155.0125
149,45,18.9588,-155.0029
150,45,18.9588,-154.9933
151,45,18.9588,-154.9837
152,45,18.9588,-154.9741
153,45,18.9588,-154.9645
154,45,18.9588,-154.9549
155,45,18.9588,-154.9453
156,45,18.9588,-154.9357
157,45,18.9588,-154.9261
158,45,18.9588,-154.9164
159,45,18.9588,-154.9068
160,45,18.9588,-154.8972
161,45,18.9588,-154.8876
162,45,18.9588,-154.878
163,45,18.9588,-154.8684
164,45,18.9588,-154.8588
165,45,18.9588,-154.8492
166,45,18.9588,-154.8396
167,45,18.9588,-154.83
168,45,18.9588,-154.8204
169,45,18.9588,-154.8108
170,45,18.9588,-154.8012
171,45,18.9588,-154.7916
172,45,18.9588,-154.782
173,45,18.9588,-154.7723
174,45,18.9588,-154.7627
175,45,18.9588,-154.7531
176,45,18.9588,-154.7435
177,45,18.9588,-154.7339
178,45,18.9588,-154.7243
179,45,18.9588,-154.7147
180,45,18.9588,-154.7051
181,45,18.9588,-154.6955
182,45,18.9588,-154.6859
183,45,18.9588,-154.6763
184,45,18.9588,-154.6667
185,45,18.9588,-154.6571
186,45,18.9588,-154.6475
187,45,18.9588,-154.6378
188,45,18.9588,-154.6283
189,45,18.9588,-154.6186
190,45,18.9588,-154.609
191,45,18.9588,-154.5994
192,45,18.9588,-154.5898
193,45,18.9588,-154.5802
194,45,18.9588,-154.5706
195,45,18.9588,-154.561
196,45,18.9588,-154.5514
197,45,18.9588,-154.5418
198,45,18.9588,-154.5322
199,45,18.9588,-154.5226
200,45,18.9588,-154.513
201,45,18.9588,-154.5034
202,45,18.9588,-154.4938
5,46,18.9679,-156.3862
6,46,18.9679,-156.3766
7,46,18.9679,-156.367
8,46,18.9679,-156.3574
9,46,18.9679,-156.3478
10,46,18.9679,-156.3382
11,46,18.9679,-156.3286
12,46,18.9679,-156.319
13,46,18.9679,-156.3094
14,46,18.9679,-156.2998
15,46,18.9679,-156.2902
16,46,18.9679,-156.2806
17,46,18.9679,-156.271
18,46,18.9679,-156.2614
19,46,18.9679,-156.2518
20,46,18.9679,-156.2422
21,46,18.9679,-156.2325
22,46,18.9679,-156.2229
23,46,18.9679,-156.2133
24,46,18.9679,-156.2037
25,46,18.9679,-156.1941
26,46,18.9679,-156.1845
27,46,18.9679,-156.1749
28,46,18.9679,-156.1653
29,46,18.9679,-156.1557
30,46,18.9679,-156.1461
31,46,18.9679,-156.1365
32,46,18.9679,-156.1269
33,46,18.9679,-156.1173
34,46,18.9679,-156.1077
35,46,18.9679,-156.0981
36,46,18.9679,-156.0884
37,46,18.9679,-156.0788
38,46,18.9679,-156.0692
39,46,18.9679,-156.0596
40,46,18.9679,-156.05
41,46,18.9679,-156.0404
42,46,18.9679,-156.0308
43,46,18.9679,-156.0212
44,46,18.9679,-156.0116
45,46,18.9679,-156.002
46,46,18.9679,-155.9924
47,46,18.9679,-155.9828
48,46,18.9679,-155.9732
49,46,18.9679,-155.9636
50,46,18.9679,-155.9539
51,46,18.9679,-155.9444
52,46,18.9679,-155.9347
53,46,18.9679,-155.9251
54,46,18.9679,-155.9155
55,46,18.9679,-155.9059
56,46,18.9679,-155.8963
57,46,18.9679,-155.8867
58,46,18.9679,-155.8771
59,46,18.9679,-155.8675
60,46,18.9679,-155.8579
61,46,18.9679,-155.8483
62,46,18.9679,-155.8387
63,46,18.9679,-155.8291
64,46,18.9679,-155.8195
65,46,18.9679,-155.8099
66,46,18.9679,-155.8002
67,46,18.9679,-155.7906
68,46,18.9679,-155.781
69,46,18.9679,-155.7714
70,46,18.9679,-155.7618
71,46,18.9679,-155.7522
72,46,18.9679,-155.7426
73,46,18.9679,-155.733
74,46,18.9679,-155.7234
75,46,18.9679,-155.7138
76,46,18.9679,-155.7042
77,46,18.9679,-155.6946
78,46,18.9679,-155.685
79,46,18.9679,-155.6754
80,46,18.9679,-155.6658
81,46,18.9679,-155.6561
82,46,18.9679,-155.6465
83,46,18.9679,-155.6369
84,46,18.9679,-155.6273
85,46,18.9679,-155.6177
86,46,18.9679,-155.6081
87,46,18.9679,-155.5985
88,46,18.9679,-155.5889
89,46,18.9679,-155.5793
90,46,18.9679,-155.5697
91,46,18.9679,-155.5601
92,46,18.9679,-155.5505
93,46,18.9679,-155.5409
94,46,18.9679,-155.5313
95,46,18.9679,-155.5217
96,46,18.9679,-155.5121
97,46,18.9679,-155.5024
98,46,18.9679,-155.4928
99,46,18.9679,-155.4832
100,46,18.9679,-155.4736
101,46,18.9679,-155.464
102,46,18.9679,-155.4544
103,46,18.9679,-155.4448
104,46,18.9679,-155.4352
105,46,18.9679,-155.4256
106,46,18.9679,-155.416
107,46,18.9679,-155.4064
108,46,18.9679,-155.3968
109,46,18.9679,-155.3872
110,46,18.9679,-155.3776
111,46,18.9679,-155.368
112,46,18.9679,-155.3584
113,46,18.9679,-155.3487
114,46,18.9679,-155.3391
115,46,18.9679,-155.3295
116,46,18.9679,-155.3199
117,46,18.9679,-155.3103
118,46,18.9679,-155.3007
119,46,18.9679,-155.2911
120,46,18.9679,-155.2815
121,46,18.9679,-155.2719
122,46,18.9679,-155.2623
123,46,18.9679,-155.2527
124,46,18.9679,-155.2431
125,46,18.9679,-155.2335
126,46,18.9679,-155.2239
127,46,18.9679,-155.2142
128,46,18.9679,-155.2046
129,46,18.9679,-155.195
130,46,18.9679,-155.1854
131,46,18.9679,-155.1758
132,46,18.9679,-155.1662
133,46,18.9679,-155.1566
134,46,18.9679,-155.147
135,46,18.9679,-155.1374
136,46,18.9679,-155.1278
137,46,18.9679,-155.1182
138,46,18.9679,-155.1086
139,46,18.9679,-155.099
140,46,18.9679,-155.0894
141,46,18.9679,-155.0798
142,46,18.9679,-155.0701
143,46,18.9679,-155.0605
144,46,18.9679,-155.0509
145,46,18.9679,-155.0413
146,46,18.9679,-155.0317
147,46,18.9679,-155.0221
148,46,18.9679,-155.0125
149,46,18.9679,-155.0029
150,46,18.9679,-154.9933
151,46,18.9679,-154.9837
152,46,18.9679,-154.9741
153,46,18.9679,-154.9645
154,46,18.9679,-154.9549
155,46,18.9679,-154.9453
156,46,18.9679,-154.9357
157,46,18.9679,-154.9261
158,46,18.9679,-154.9164
159,46,18.9679,-154.9068
160,46,18.9679,-154.8972
161,46,18.9679,-154.8876
162,46,18.9679,-154.878
163,46,18.9679,-154.8684
164,46,18.9679,-154.8588
165,46,18.9679,-154.8492
166,46,18.9679,-154.8396
167,46,18.9679,-154.83
168,46,18.9679,-154.8204
169,46,18.9679,-154.8108
170,46,18.9679,-154.8012
171,46,18.9679,-154.7916
172,46,18.9679,-154.782
173,46,18.9679,-154.7723
174,46,18.9679,-154.7627
175,46,18.9679,-154.7531
176,46,18.9679,-154.7435
177,46,18.9679,-154.7339
178,46,18.9679,-154.7243
179,46,18.9679,-154.7147
180,46,18.9679,-154.7051
181,46,18.9679,-154.6955
182,46,18.9679,-154.6859
183,46,18.9679,-154.6763
184,46,18.9679,-154.6667
185,46,18.9679,-154.6571
186,46,18.9679,-154.6475
187,46,18.9679,-154.6378
188,46,18.9679,-154.6283
189,46,18.9679,-154.6186
190,46,18.9679,-154.609
191,46,18.9679,-154.5994
192,46,18.9679,-154.5898
193,46,18.9679,-154.5802
194,46,18.9679,-154.5706
195,46,18.9679,-154.561
196,46,18.9679,-154.5514
197,46,18.9679,-154.5418
198,46,18.9679,-154.5322
199,46,18.9679,-154.5226
200,46,18.9679,-154.513
201,46,18.9679,-154.5034
202,46,18.9679,-154.4938
5,47,18.977,-156.3862
6,47,18.977,-156.3766
7,47,18.977,-156.367
8,47,18.977,-156.3574
9,47,18.977,-156.3478
10,47,18.977,-156.3382
11,47,18.977,-156.3286
12,47,18.977,-156.319
13,47,18.977,-156.3094
14,47,18.977,-156.2998
15,47,18.977,-156.2902
16,47,18.977,-156.2806
17,47,18.977,-156.271
18,47,18.977,-156.2614
19,47,18.977,-156.2518
20,47,18.977,-156.2422
21,47,18.977,-156.2325
22,47,18.977,-156.2229
23,47,18.977,-156.2133
24,47,18.977,-156.2037
25,47,18.977,-156.1941
26,47,18.977,-156.1845
27,47,18.977,-156.1749
28,47,18.977,-156.1653
29,47,18.977,-156.1557
30,47,18.977,-156.1461
31,47,18.977,-156.1365
32,47,18.977,-156.1269
33,47,18.977,-156.1173
34,47,18.977,-156.1077
35,47,18.977,-156.0981
36,47,18.977,-156.0884
37,47,18.977,-156.0788
38,47,18.977,-156.0692
39,47,18.977,-156.0596
40,47,18.977,-156.05
41,47,18.977,-156.0404
42,47,18.977,-156.0308
43,47,18.977,-156.0212
44,47,18.977,-156.0116
45,47,18.977,-156.002
46,47,18.977,-155.9924
47,47,18.977,-155.9828
48,47,18.977,-155.9732
49,47,18.977,-155.9636
50,47,18.977,-155.9539
51,47,18.977,-155.9444
52,47,18.977,-155.9347
53,47,18.977,-155.9251
54,47,18.977,-155.9155
55,47,18.977,-155.9059
56,47,18.977,-155.8963
57,47,18.977,-155.8867
58,47,18.977,-155.8771
59,47,18.977,-155.8675
60,47,18.977,-155.8579
61,47,18.977,-155.8483
62,47,18.977,-155.8387
63,47,18.977,-155.8291
64,47,18.977,-155.8195
65,47,18.977,-155.8099
66,47,18.977,-155.8002
67,47,18.977,-155.7906
68,47,18.977,-155.781
69,47,18.977,-155.7714
70,47,18.977,-155.7618
71,47,18.977,-155.7522
72,47,18.977,-155.7426
73,47,18.977,-155.733
74,47,18.977,-155.7234
75,47,18.977,-155.7138
76,47,18.977,-155.7042
77,47,18.977,-155.6946
78,47,18.977,-155.685
79,47,18.977,-155.6754
80,47,18.977,-155.6658
81,47,18.977,-155.6561
82,47,18.977,-155.6465
83,47,18.977,-155.6369
84,47,18.977,-155.6273
85,47,18.977,-155.6177
86,47,18.977,-155.6081
87,47,18.977,-155.5985
88,47,18.977,-155.5889
89,47,18.977,-155.5793
90,47,18.977,-155.5697
91,47,18.977,-155.5601
92,47,18.977,-155.5505
93,47,18.977,-155.5409
94,47,18.977,-155.5313
95,47,18.977,-155.5217
96,47,18.977,-155.5121
97,47,18.977,-155.5024
98,47,18.977,-155.4928
99,47,18.977,-155.4832
100,47,18.977,-155.4736
101,47,18.977,-155.464
102,47,18.977,-155.4544
103,47,18.977,-155.4448
104,47,18.977,-155.4352
105,47,18.977,-155.4256
106,47,18.977,-155.416
107,47,18.977,-155.4064
108,47,18.977,-155.3968
109,47,18.977,-155.3872
110,47,18.977,-155.3776
111,47,18.977,-155.368
112,47,18.977,-155.3584
113,47,18.977,-155.3487
114,47,18.977,-155.3391
115,47,18.977,-155.3295
116,47,18.977,-155.3199
117,47,18.977,-155.3103
118,47,18.977,-155.3007
119,47,18.977,-155.2911
120,47,18.977,-155.2815
121,47,18.977,-155.2719
122,47,18.977,-155.2623
123,47,18.977,-155.2527
124,47,18.977,-155.2431
125,47,18.977,-155.2335
126,47,18.977,-155.2239
127,47,18.977,-155.2142
128,47,18.977,-155.2046
129,47,18.977,-155.195
130,47,18.977,-155.1854
131,47,18.977,-155.1758
132,47,18.977,-155.1662
133,47,18.977,-155.1566
134,47,18.977,-155.147
135,47,18.977,-155.1374
136,47,18.977,-155.1278
137,47,18.977,-155.1182
138,47,18.977,-155.1086
139,47,18.977,-155.099
140,47,18.977,-155.0894
141,47,18.977,-155.0798
142,47,18.977,-155.0701
143,47,18.977,-155.0605
144,47,18.977,-155.0509
145,47,18.977,-155.0413
146,47,18.977,-155.0317
147,47,18.977,-155.0221
148,47,18.977,-155.0125
149,47,18.977,-155.0029
150,47,18.977,-154.9933
151,47,18.977,-154.9837
152,47,18.977,-154.9741
153,47,18.977,-154.9645
154,47,18.977,-154.9549
155,47,18.977,-154.9453
156,47,18.977,-154.9357
157,47,18.977,-154.9261
158,47,18.977,-154.9164
159,47,18.977,-154.9068
160,47,18.977,-154.8972
161,47,18.977,-154.8876
162,47,18.977,-154.878
163,47,18.977,-154.8684
164,47,18.977,-154.8588
165,47,18.977,-154.8492
166,47,18.977,-154.8396
167,47,18.977,-154.83
168,47,18.977,-154.8204
169,47,18.977,-154.8108
170,47,18.977,-154.8012
171,47,18.977,-154.7916
172,47,18.977,-154.782
173,47,18.977,-154.7723
174,47,18.977,-154.7627
175,47,18.977,-154.7531
176,47,18.977,-154.7435
177,47,18.977,-154.7339
178,47,18.977,-154.7243
179,47,18.977,-154.7147
180,47,18.977,-154.7051
181,47,18.977,-154.6955
182,47,18.977,-154.6859
183,47,18.977,-154.6763
184,47,18.977,-154.6667
185,47,18.977,-154.6571
186,47,18.977,-154.6475
187,47,18.977,-154.6378
188,47,18.977,-154.6283
189,47,18.977,-154.6186
190,47,18.977,-154.609
191,47,18.977,-154.5994
192,47,18.977,-154.5898
193,47,18.977,-154.5802
194,47,18.977,-154.5706
195,47,18.977,-154.561
196,47,18.977,-154.5514
197,47,18.977,-154.5418
198,47,18.977,-154.5322
199,47,18.977,-154.5226
200,47,18.977,-154.513
201,47,18.977,-154.5034
202,47,18.977,-154.4938
5,48,18.9861,-156.3862
6,48,18.9861,-156.3766
7,48,18.9861,-156.367
8,48,18.9861,-156.3574
9,48,18.9861,-156.3478
10,48,18.9861,-156.3382
11,48,18.9861,-156.3286
12,48,18.9861,-156.319
13,48,18.9861,-156.3094
14,48,18.9861,-156.2998
15,48,18.9861,-156.2902
16,48,18.9861,-156.2806
17,48,18.9861,-156.271
18,48,18.9861,-156.2614
19,48,18.9861,-156.2518
20,48,18.9861,-156.2422
21,48,18.9861,-156.2325
22,48,18.9861,-156.2229
23,48,18.9861,-156.2133
24,48,18.9861,-156.2037
25,48,18.9861,-156.1941
26,48,18.9861,-156.1845
27,48,18.9861,-156.1749
28,48,18.9861,-156.1653
29,48,18.9861,-156.1557
30,48,18.9861,-156.1461
31,48,18.9861,-156.1365
32,48,18.9861,-156.1269
33,48,18.9861,-156.1173
34,48,18.9861,-156.1077
35,48,18.9861,-156.0981
36,48,18.9861,-156.0884
37,48,18.9861,-156.0788
38,48,18.9861,-156.0692
39,48,18.9861,-156.0596
40,48,18.9861,-156.05
41,48,18.9861,-156.0404
42,48,18.9861,-156.0308
43,48,18.9861,-156.0212
44,48,18.9861,-156.0116
45,48,18.9861,-156.002
46,48,18.9861,-155.9924
47,48,18.9861,-155.9828
48,48,18.9861,-155.9732
49,48,18.9861,-155.9636
50,48,18.9861,-155.9539
51,48,18.9861,-155.9444
52,48,18.9861,-155.9347
53,48,18.9861,-155.9251
54,48,18.9861,-155.9155
55,48,18.9861,-155.9059
56,48,18.9861,-155.8963
57,48,18.9861,-155.8867
58,48,18.9861,-155.8771
59,48,18.9861,-155.8675
60,48,18.9861,-155.8579
61,48,18.9861,-155.8483
62,48,18.9861,-155.8387
63,48,18.9861,-155.8291
64,48,18.9861,-155.8195
65,48,18.9861,-155.8099
66,48,18.9861,-155.8002
67,48,18.9861,-155.7906
68,48,18.9861,-155.781
69,48,18.9861,-155.7714
70,48,18.9861,-155.7618
71,48,18.9861,-155.7522
72,48,18.9861,-155.7426
73,48,18.9861,-155.733
74,48,18.9861,-155.7234
75,48,18.9861,-155.7138
76,48,18.9861,-155.7042
77,48,18.9861,-155.6946
78,48,18.9861,-155.685
79,48,18.9861,-155.6754
80,48,18.9861,-155.6658
81,48,18.9861,-155.6561
82,48,18.9861,-155.6465
83,48,18.9861,-155.6369
84,48,18.9861,-155.6273
85,48,18.9861,-155.6177
86,48,18.9861,-155.6081
87,48,18.9861,-155.5985
88,48,18.9861,-155.5889
89,48,18.9861,-155.5793
90,48,18.9861,-155.5697
91,48,18.9861,-155.5601
92,48,18.9861,-155.5505
93,48,18.9861,-155.5409
94,48,18.9861,-155.5313
95,48,18.9861,-155.5217
96,48,18.9861,-155.5121
97,48,18.9861,-155.5024
98,48,18.9861,-155.4928
99,48,18.9861,-155.4832
100,48,18.9861,-155.4736
101,48,18.9861,-155.464
102,48,18.9861,-155.4544
103,48,18.9861,-155.4448
104,48,18.9861,-155.4352
105,48,18.9861,-155.4256
106,48,18.9861,-155.416
107,48,18.9861,-155.4064
108,48,18.9861,-155.3968
109,48,18.9861,-155.3872
110,48,18.9861,-155.3776
111,48,18.9861,-155.368
112,48,18.9861,-155.3584
113,48,18.9861,-155.3487
114,48,18.9861,-155.3391
115,48,18.9861,-155.3295
116,48,18.9861,-155.3199
117,48,18.9861,-155.3103
118,48,18.9861,-155.3007
119,48,18.9861,-155.2911
120,48,18.9861,-155.2815
121,48,18.9861,-155.2719
122,48,18.9861,-155.2623
123,48,18.9861,-155.2527
124,48,18.9861,-155.2431
125,48,18.9861,-155.2335
126,48,18.9861,-155.2239
127,48,18.9861,-155.2142
128,48,18.9861,-155.2046
129,48,18.9861,-155.195
130,48,18.9861,-155.1854
131,48,18.9861,-155.1758
132,48,18.9861,-155.1662
133,48,18.9861,-155.1566
134,48,18.9861,-155.147
135,48,18.9861,-155.1374
136,48,18.9861,-155.1278
137,48,18.9861,-155.1182
138,48,18.9861,-155.1086
139,48,18.9861,-155.099
140,48,18.9861,-155.0894
141,48,18.9861,-155.0798
142,48,18.9861,-155.0701
143,48,18.9861,-155.0605
144,48,18.9861,-155.0509
145,48,18.9861,-155.0413
146,48,18.9861,-155.0317
147,48,18.9861,-155.0221
148,48,18.9861,-155.0125
149,48,18.9861,-155.0029
150,48,18.9861,-154.9933
151,48,18.9861,-154.9837
152,48,18.9861,-154.9741
153,48,18.9861,-154.9645
154,48,18.9861,-154.9549
155,48,18.9861,-154.9453
156,48,18.9861,-154.9357
157,48,18.9861,-154.9261
158,48,18.9861,-154.9164
159,48,18.9861,-154.9068
160,48,18.9861,-154.8972
161,48,18.9861,-154.8876
162,48,18.9861,-154.878
163,48,18.9861,-154.8684
164,48,18.9861,-154.8588
165,48,18.9861,-154.8492
166,48,18.9861,-154.8396
167,48,18.9861,-154.83
168,48,18.9861,-154.8204
169,48,18.9861,-154.8108
170,48,18.9861,-154.8012
171,48,18.9861,-154.7916
172,48,18.9861,-154.782
173,48,18.9861,-154.7723
174,48,18.9861,-154.7627
175,48,18.9861,-154.7531
176,48,18.9861,-154.7435
177,48,18.9861,-154.7339
178,48,18.9861,-154.7243
179,48,18.9861,-154.7147
180,48,18.9861,-154.7051
181,48,18.9861,-154.6955
182,48,18.9861,-154.6859
183,48,18.9861,-154.6763
184,48,18.9861,-154.6667
185,48,18.9861,-154.6571
186,48,18.9861,-154.6475
187,48,18.9861,-154.6378
188,48,18.9861,-154.6283
189,48,18.9861,-154.6186
190,48,18.9861,-154.609
191,48,18.9861,-154.5994
192,48,18.9861,-154.5898
193,48,18.9861,-154.5802
194,48,18.9861,-154.5706
195,48,18.9861,-154.561
196,48,18.9861,-154.5514
197,48,18.9861,-154.5418
198,48,18.9861,-154.5322
199,48,18.9861,-154.5226
200,48,18.9861,-154.513
201,48,18.9861,-154.5034
202,48,18.9861,-154.4938
5,49,18.9952,-156.3862
6,49,18.9952,-156.3766
7,49,18.9952,-156.367
8,49,18.9952,-156.3574
9,49,18.9952,-156.3478
10,49,18.9952,-156.3382
11,49,18.9952,-156.3286
12,49,18.9952,-156.319
13,49,18.9952,-156.3094
14,49,18.9952,-156.2998
15,49,18.9952,-156.2902
16,49,18.9952,-156.2806
17,49,18.9952,-156.271
18,49,18.9952,-156.2614
19,49,18.9952,-156.2518
20,49,18.9952,-156.2422
21,49,18.9952,-156.2325
22,49,18.9952,-156.2229
23,49,18.9952,-156.2133
24,49,18.9952,-156.2037
25,49,18.9952,-156.1941
26,49,18.9952,-156.1845
27,49,18.9952,-156.1749
28,49,18.9952,-156.1653
29,49,18.9952,-156.1557
30,49,18.9952,-156.1461
31,49,18.9952,-156.1365
32,49,18.9952,-156.1269
33,49,18.9952,-156.1173
34,49,18.9952,-156.1077
35,49,18.9952,-156.0981
36,49,18.9952,-156.0884
37,49,18.9952,-156.0788
38,49,18.9952,-156.0692
39,49,18.9952,-156.0596
40,49,18.9952,-156.05
41,49,18.9952,-156.0404
42,49,18.9952,-156.0308
43,49,18.9952,-156.0212
44,49,18.9952,-156.0116
45,49,18.9952,-156.002
46,49,18.9952,-155.9924
47,49,18.9952,-155.9828
48,49,18.9952,-155.9732
49,49,18.9952,-155.9636
50,49,18.9952,-155.9539
51,49,18.9952,-155.9444
52,49,18.9952,-155.9347
53,49,18.9952,-155.9251
54,49,18.9952,-155.9155
55,49,18.9952,-155.9059
56,49,18.9952,-155.8963
57,49,18.9952,-155.8867
58,49,18.9952,-155.8771
59,49,18.9952,-155.8675
60,49,18.9952,-155.8579
61,49,18.9952,-155.8483
62,49,18.9952,-155.8387
63,49,18.9952,-155.8291
64,49,18.9952,-155.8195
65,49,18.9952,-155.8099
66,49,18.9952,-155.8002
67,49,18.9952,-155.7906
68,49,18.9952,-155.781
69,49,18.9952,-155.7714
70,49,18.9952,-155.7618
71,49,18.9952,-155.7522
72,49,18.9952,-155.7426
73,49,18.9952,-155.733
74,49,18.9952,-155.7234
75,49,18.9952,-155.7138
76,49,18.9952,-155.7042
77,49,18.9952,-155.6946
78,49,18.9952,-155.685
79,49,18.9952,-155.6754
80,49,18.9952,-155.6658
81,49,18.9952,-155.6561
82,49,18.9952,-155.6465
83,49,18.9952,-155.6369
84,49,18.9952,-155.6273
85,49,18.9952,-155.6177
86,49,18.9952,-155.6081
87,49,18.9952,-155.5985
88,49,18.9952,-155.5889
89,49,18.9952,-155.5793
90,49,18.9952,-155.5697
91,49,18.9952,-155.5601
92,49,18.9952,-155.5505
93,49,18.9952,-155.5409
94,49,18.9952,-155.5313
95,49,18.9952,-155.5217
96,49,18.9952,-155.5121
97,49,18.9952,-155.5024
98,49,18.9952,-155.4928
99,49,18.9952,-155.4832
100,49,18.9952,-155.4736
101,49,18.9952,-155.464
102,49,18.9952,-155.4544
103,49,18.9952,-155.4448
104,49,18.9952,-155.4352
105,49,18.9952,-155.4256
106,49,18.9952,-155.416
107,49,18.9952,-155.4064
108,49,18.9952,-155.3968
109,49,18.9952,-155.3872
110,49,18.9952,-155.3776
111,49,18.9952,-155.368
112,49,18.9952,-155.3584
113,49,18.9952,-155.3487
114,49,18.9952,-155.3391
115,49,18.9952,-155.3295
116,49,18.9952,-155.3199
117,49,18.9952,-155.3103
118,49,18.9952,-155.3007
119,49,18.9952,-155.2911
120,49,18.9952,-155.2815
121,49,18.9952,-155.2719
122,49,18.9952,-155.2623
123,49,18.9952,-155.2527
124,49,18.9952,-155.2431
125,49,18.9952,-155.2335
126,49,18.9952,-155.2239
127,49,18.9952,-155.2142
128,49,18.9952,-155.2046
129,49,18.9952,-155.195
130,49,18.9952,-155.1854
131,49,18.9952,-155.1758
132,49,18.9952,-155.1662
133,49,18.9952,-155.1566
134,49,18.9952,-155.147
135,49,18.9952,-155.1374
136,49,18.9952,-155.1278
137,49,18.9952,-155.1182
138,49,18.9952,-155.1086
139,49,18.9952,-155.099
140,49,18.9952,-155.0894
141,49,18.9952,-155.0798
142,49,18.9952,-155.0701
143,49,18.9952,-155.0605
144,49,18.9952,-155.0509
145,49,18.9952,-155.0413
146,49,18.9952,-155.0317
147,49,18.9952,-155.0221
148,49,18.9952,-155.0125
149,49,18.9952,-155.0029
150,49,18.9952,-154.9933
151,49,18.9952,-154.9837
152,49,18.9952,-154.9741
153,49,18.9952,-154.9645
154,49,18.9952,-154.9549
155,49,18.9952,-154.9453
156,49,18.9952,-154.9357
157,49,18.9952,-154.9261
158,49,18.9952,-154.9164
159,49,18.9952,-154.9068
160,49,18.9952,-154.8972
161,49,18.9952,-154.8876
162,49,18.9952,-154.878
163,49,18.9952,-154.8684
164,49,18.9952,-154.8588
165,49,18.9952,-154.8492
166,49,18.9952,-154.8396
167,49,18.9952,-154.83
168,49,18.9952,-154.8204
169,49,18.9952,-154.8108
170,49,18.9952,-154.8012
171,49,18.9952,-154.7916
172,49,18.9952,-154.782
173,49,18.9952,-154.7723
174,49,18.9952,-154.7627
175,49,18.9952,-154.7531
176,49,18.9952,-154.7435
177,49,18.9952,-154.7339
178,49,18.9952,-154.7243
179,49,18.9952,-154.7147
180,49,18.9952,-154.7051
181,49,18.9952,-154.6955
182,49,18.9952,-154.6859
183,49,18.9952,-154.6763
184,49,18.9952,-154.6667
185,49,18.9952,-154.6571
186,49,18.9952,-154.6475
187,49,18.9952,-154.6378
188,49,18.9952,-154.6283
189,49,18.9952,-154.6186
190,49,18.9952,-154.609
191,49,18.9952,-154.5994
192,49,18.9952,-154.5898
193,49,18.9952,-154.5802
194,49,18.9952,-154.5706
195,49,18.9952,-154.561
196,49,18.9952,-154.5514
197,49,18.9952,-154.5418
198,49,18.9952,-154.5322
199,49,18.9952,-154.5226
200,49,18.9952,-154.513
201,49,18.9952,-154.5034
202,49,18.9952,-154.4938
5,50,19.0042,-156.3862
6,50,19.0042,-156.3766
7,50,19.0042,-156.367
8,50,19.0042,-156.3574
9,50,19.0042,-156.3478
10,50,19.0042,-156.3382
11,50,19.0042,-156.3286
12,50,19.0042,-156.319
13,50,19.0042,-156.3094
14,50,19.0042,-156.2998
15,50,19.0042,-156.2902
